Dryer,temp,hum,dayOfWeeks
0.003805556,73.51,0.4,4
0.003788333,72.38,0.43,4
0.003816111,67.17,0.59,4
0.003810556,60.34,0.77,4
0.003817778,56.76,0.82,4
0.003735556,54.89,0.86,4
0.003788333,53.51,0.87,5
0.003836111,52.15,0.88,5
0.003851111,50.82,0.9,5
0.003841111,50.08,0.9,5
0.003838333,48.54,0.93,5
0.003823333,48.82,0.9,5
0.003824444,48.13,0.93,5
0.003791111,52.13,0.89,5
0.003837222,58.11,0.79,5
0.003751111,63.15,0.7,5
0.003824444,69.71,0.55,5
0.003831111,73.16,0.52,5
0.003832778,74.1,0.49,5
0.003818333,76.08,0.48,5
0.003821667,77.14,0.47,5
0.003825556,78.58,0.45,5
0.003828889,78.05,0.46,5
0.003823889,77.61,0.47,5
0.003821667,75.38,0.53,5
0.003792778,72.98,0.66,5
0.003795556,71.61,0.65,5
0.003800556,69.76,0.7,5
0.003802778,69.92,0.7,5
0.003778889,69.9,0.7,5
0.003774444,67.53,0.77,6
0.003769444,65.98,0.84,6
0.003823333,66.15,0.78,6
0.003817222,66.43,0.79,6
0.003833889,65.33,0.84,6
0.003835,65.25,0.87,6
0.003837778,65.36,0.89,6
0.003811667,66.29,0.87,6
0.003735556,67.42,0.88,6
0.003833889,68.5,0.87,6
0.003828333,69.8,0.84,6
0.003801667,70.47,0.85,6
0.003812778,73.28,0.8,6
0.003786667,74.5,0.78,6
0.003808889,75.26,0.77,6
0.003816667,78.16,0.74,6
0.003821667,79.86,0.72,6
0.003830556,80.87,0.69,6
0.003786111,81.69,0.68,6
0.003814444,81.04,0.7,6
0.003800556,77.49,0.78,6
0.003805,74.12,0.86,6
0.003800556,72.86,0.88,6
0.003796667,70,0.92,6
0.003783333,68.59,0.95,0
0.003817222,68.22,0.93,0
0.003848889,68.07,0.95,0
0.003850556,67.7,0.96,0
0.003849444,66.98,0.96,0
0.003847778,66.41,0.96,0
0.003838333,67.44,0.94,0
0.003316111,68.5,0.93,0
0.003800556,71.28,0.92,0
0.003577222,73.88,0.86,0
1.853643889,76.85,0.78,0
0.003766111,80.53,0.73,0
0.256834444,83.17,0.65,0
2.340202222,82.39,0.68,0
0.003738889,84.13,0.66,0
0.367447222,87.05,0.59,0
0.003846667,87.26,0.58,0
0.003787778,84.78,0.64,0
0.003785,77.42,0.76,0
0.003767222,73.02,0.87,0
0.003816111,72.22,0.9,0
0.003811111,71.11,0.89,0
0.003805556,70.59,0.91,0
0.003800556,70.1,0.92,0
0.003825,70.01,0.92,1
0.003853333,69.81,0.92,1
0.003857222,69.25,0.95,1
0.003852778,69.05,0.95,1
0.003858333,68.74,0.95,1
0.003855,68.8,0.95,1
0.003851111,68.33,0.93,1
0.00383,70.66,0.92,1
0.003403889,75.29,0.83,1
0.003406111,78.96,0.74,1
0.003393333,80.36,0.67,1
0.003369444,80.66,0.64,1
0.003305556,81.11,0.57,1
0.003404444,82.81,0.47,1
0.003390556,83.82,0.44,1
0.003406111,84.85,0.41,1
0.003415556,84.09,0.42,1
0.003412778,83.34,0.4,1
0.001897222,82.07,0.42,1
0.003212222,79.28,0.54,1
0.003395556,75.35,0.65,1
0.003385556,71.01,0.73,1
0.003361111,67.8,0.79,1
0.00336,65.97,0.83,1
0.003376667,65.25,0.84,2
0.003438333,64.28,0.87,2
0.00345,63.12,0.91,2
0.003453333,62.17,0.91,2
0.003452222,62.22,0.91,2
0.003448889,62.09,0.91,2
0.003393889,61.84,0.92,2
0.003340556,63.92,0.88,2
0.003408889,67.4,0.8,2
0.003417778,70.01,0.75,2
0.003419444,73.02,0.7,2
0.003422778,76.97,0.62,2
0.003413889,80.11,0.57,2
0.003417778,81.79,0.51,2
0.003412222,83.19,0.47,2
0.003411667,83.5,0.45,2
0.003408333,81.42,0.52,2
0.003400556,76.41,0.7,2
0.003393889,76.19,0.72,2
0.003388889,75.32,0.7,2
0.00342,74.24,0.69,2
0.003393333,70.07,0.74,2
0.003406111,68.2,0.69,2
0.003419444,65.51,0.73,2
0.003433889,66.55,0.68,3
0.003437222,62.79,0.82,3
0.003433333,60.97,0.86,3
0.003435,59.04,0.87,3
0.003437222,58.47,0.88,3
0.003436111,57.95,0.91,3
0.003429444,58.29,0.9,3
0.003348333,62.15,0.82,3
0.003425,64.87,0.77,3
0.003423333,67.77,0.68,3
0.003418889,70.71,0.64,3
0.003348889,71.68,0.62,3
0.003410556,73.61,0.55,3
0.00005,76.17,0.47,3
0.003347778,76.4,0.45,3
0.003345556,76.79,0.42,3
0.003346111,75.45,0.46,3
0.003315556,75.7,0.48,3
0.003325556,73.97,0.5,3
0.003327778,73.41,0.5,3
0.003262222,71.73,0.53,3
0.003272778,69.5,0.55,3
0.003315,68.1,0.58,3
0.003273889,67.09,0.58,3
0.003317222,65.97,0.59,4
0.003330556,64.15,0.65,4
0.003335556,61.18,0.73,4
0.003333889,61.06,0.74,4
0.003335,58.8,0.8,4
0.003326667,56.62,0.85,4
0.003327778,54.68,0.88,4
0.003301667,58.43,0.85,4
0.003303333,63.32,0.72,4
0.003318889,67.34,0.64,4
0.00332,69.53,0.6,4
0.003319444,71.96,0.56,4
0.003313333,72.73,0.54,4
0.003321111,72.6,0.55,4
0.003327778,73.56,0.56,4
0.003328889,71.75,0.64,4
0.003325556,73.23,0.57,4
0.003324444,74.86,0.52,4
0.003263333,74.36,0.54,4
0.003277778,71.88,0.62,4
0.00332,68.99,0.6,4
0.003321667,63.73,0.76,4
0.003315556,61.1,0.81,4
0.003322222,59.81,0.82,4
0.003257778,56.98,0.87,5
0.003274444,55.09,0.89,5
0.003325556,54.14,0.89,5
0.003336111,51.91,0.93,5
0.003335556,51.73,0.91,5
0.003321111,50.43,0.92,5
0.003326667,50.45,0.92,5
0.003278333,53.52,0.93,5
0.003298333,58.86,0.83,5
0.003206111,63.97,0.73,5
0.003332222,70.02,0.59,5
0.003326667,73.1,0.53,5
0.003322222,74.68,0.49,5
0.003317222,76.33,0.46,5
0.003315,76.76,0.44,5
0.00331,76.3,0.5,5
0.003306667,72.85,0.6,5
0.003283333,71.86,0.62,5
0.003219444,70.35,0.67,5
1.592985,69.21,0.69,5
0.003813333,66.59,0.78,5
0.003825,64.14,0.85,5
0.003798889,62.19,0.88,5
0.003807222,60.23,0.9,5
0.003821111,58.91,0.92,6
0.003820556,57.45,0.92,6
0.003852222,56.51,0.94,6
0.003868333,55.43,0.94,6
0.003870556,55.42,0.94,6
0.003776667,54.85,0.94,6
0.003852778,54.68,0.94,6
0.003808889,55.97,0.95,6
0.003703889,59.56,0.9,6
1.783894444,65.65,0.78,6
1.431934444,69.11,0.71,6
0.003871667,73.73,0.59,6
0.003862222,76.46,0.54,6
0.003856667,78.02,0.51,6
0.003854444,78.88,0.5,6
0.003847222,79.45,0.51,6
0.003832778,78.25,0.54,6
0.002687778,78.39,0.55,6
0.00379,77.49,0.58,6
0.003814444,74.68,0.68,6
0.003830556,73.31,0.68,6
0.003818333,71.82,0.7,6
0.003853889,70.18,0.73,6
0.003818333,69.31,0.75,6
0.003841667,68.49,0.76,0
0.003856111,67.77,0.78,0
0.003859444,67.78,0.77,0
0.003857222,67.52,0.77,0
0.003864444,66.32,0.82,0
0.003863889,65.38,0.86,0
0.003853889,64.8,0.9,0
0.002811111,64.54,0.92,0
0.003763889,66.17,0.9,0
0.003798333,68.27,0.87,0
0.003811111,72.14,0.77,0
0.003817778,74.74,0.74,0
0.003800556,75.56,0.71,0
0.003812222,76.06,0.71,0
0.003775,77.57,0.71,0
1.235216667,79.5,0.66,0
0.003414444,80.68,0.64,0
0.003395,81.59,0.62,0
0.003388889,78.2,0.74,0
0.0034,76.64,0.75,0
0.00339,73.86,0.77,0
0.003392778,70.2,0.85,0
0.003393333,69.1,0.88,0
0.003401667,68.75,0.87,0
0.003391111,67.14,0.91,1
0.003397222,66.3,0.91,1
0.003431111,64.84,0.93,1
0.003437778,64.63,0.93,1
0.00344,63.81,0.95,1
0.003441111,63.97,0.95,1
0.003418333,64.25,0.93,1
0.0034,65.75,0.92,1
0.003301111,67.68,0.89,1
0.003236111,70.74,0.82,1
0.002935,74.11,0.76,1
0.003152222,77.5,0.68,1
0.003412778,80.29,0.65,1
0.003390556,81.86,0.6,1
0.003424444,82.06,0.6,1
0.003430556,80.29,0.67,1
0.003421667,79.14,0.67,1
0.003377778,80.95,0.65,1
0.003379444,80.7,0.64,1
0.003412778,77.87,0.69,1
0.003393333,76.21,0.74,1
0.003409444,72.64,0.85,1
0.003396111,70.77,0.89,1
0.003395,69.23,0.92,1
0.003397222,69.02,0.91,2
0.003393333,67.2,0.92,2
0.003433889,67.17,0.93,2
0.003436667,66.13,0.93,2
0.003436667,64.3,0.95,2
0.003434444,63.62,0.93,2
0.003347778,63.88,0.96,2
0.003389444,66.06,0.95,2
0.003407222,68.03,0.94,2
0.003408889,70.83,0.88,2
0.003401111,76.77,0.72,2
0.003418333,80.1,0.64,2
0.003410556,82.61,0.6,2
0.003406111,84.53,0.54,2
0.00341,85.82,0.51,2
0.123382222,86.01,0.5,2
0.003422222,85.91,0.47,2
0.003423333,85.84,0.48,2
0.0014,84.74,0.52,2
0.002971111,81.82,0.64,2
0.003391111,76.74,0.77,2
0.003388333,72.94,0.81,2
0.003391667,70.28,0.86,2
0.003374444,68.42,0.88,2
0.003393333,67.23,0.89,3
0.003432222,66.02,0.91,3
0.003433889,65.11,0.91,3
0.003437778,64.17,0.92,3
0.003436111,63.27,0.92,3
0.003445556,62.14,0.96,3
0.003418889,61.52,0.94,3
0.003394444,64.22,0.92,3
0.003382222,68.53,0.86,3
0.003407222,72.8,0.78,3
0.003432778,77.58,0.68,3
0.003425,81.46,0.62,3
0.003415556,84.78,0.57,3
0.003417778,87.25,0.5,3
0.003416111,87.31,0.49,3
0.00343,89.81,0.43,3
0.003415556,90.26,0.41,3
0.003390556,88.95,0.41,3
0.003384444,88.11,0.44,3
0.003378889,86.08,0.52,3
0.003358333,78.63,0.69,3
0.003376667,73.82,0.77,3
0.003722222,71.15,0.83,3
0.003813333,68.97,0.87,3
0.003855,68.58,0.87,4
0.003864444,67.13,0.89,4
0.00387,66.34,0.91,4
0.003871667,66.15,0.91,4
0.003872222,66.71,0.89,4
0.003875,64.93,0.92,4
0.003867222,64.23,0.95,4
0.003779444,68.21,0.88,4
0.003795556,72.86,0.8,4
0.003829444,76.9,0.74,4
0.003827222,81.04,0.68,4
0.003828333,81.82,0.69,4
0.003835556,84.06,0.66,4
0.003817222,83.44,0.66,4
0.003834444,81.33,0.7,4
0.00385,78.37,0.84,4
0.003848889,77.78,0.87,4
0.003806111,78.04,0.83,4
0.003807222,77.96,0.74,4
0.003828889,78.75,0.71,4
0.003828889,75.64,0.69,4
0.103953889,70.7,0.83,4
0.00338,68.71,0.85,4
0.003412222,67.91,0.86,4
0.003417778,65.15,0.9,5
0.003422222,64.75,0.91,5
0.003440556,62.84,0.95,5
0.003443889,62.43,0.92,5
0.003439444,61.16,0.93,5
0.00344,60.3,0.94,5
0.003417222,60.41,0.94,5
0.003314444,63.06,0.91,5
0.003269444,69.54,0.77,5
0.003407222,72.99,0.68,5
0.003415556,75.39,0.62,5
0.003426667,77.69,0.55,5
0.003420556,79.34,0.49,5
0.003408333,78.74,0.47,5
0.003405556,80.41,0.43,5
0.003414444,80.94,0.42,5
0.003414444,81.47,0.41,5
0.003406111,81.15,0.42,5
0.003407222,80.36,0.41,5
0.003401667,78.97,0.44,5
0.003371667,74.36,0.56,5
0.003395556,65.77,0.78,5
0.003391667,63.87,0.79,5
0.003402222,61.95,0.86,5
0.003406111,60.96,0.87,6
0.003423889,61.85,0.86,6
0.003413333,60.78,0.87,6
0.003420556,60.65,0.87,6
0.003434444,59.14,0.92,6
0.003433889,59.61,0.9,6
0.003426667,59.48,0.92,6
0.003384444,63.08,0.86,6
0.003376111,65.05,0.83,6
0.003237778,66.79,0.83,6
2.134306111,72.78,0.7,6
0.46249,76.34,0.59,6
0.592625556,78.61,0.53,6
1.680323889,78.49,0.52,6
0.003856667,79.77,0.45,6
0.003862222,79.6,0.43,6
0.003847778,80.31,0.42,6
0.003801111,80.43,0.42,6
0.003826667,79.08,0.44,6
0.003844444,77.09,0.47,6
0.003849444,73.72,0.53,6
0.00382,69.04,0.62,6
0.003822222,65.59,0.71,6
0.003837222,62.51,0.79,6
0.003818333,61.79,0.77,0
0.00379,59.27,0.83,0
0.003871111,57.97,0.85,0
0.003878889,55.58,0.89,0
0.003881111,54.14,0.91,0
0.003875556,53.22,0.92,0
0.003864444,52.32,0.94,0
0.003807222,56.5,0.9,0
0.003761667,62.13,0.78,0
0.003834444,66.31,0.7,0
0.003855556,72.58,0.57,0
0.003857778,76.25,0.54,0
0.003857778,77.67,0.48,0
0.003769444,78.66,0.47,0
0.003859444,80.98,0.42,0
0.003852222,81.73,0.42,0
0.003843889,81.36,0.42,0
0.003798889,81.22,0.42,0
0.003813333,81.65,0.42,0
0.003831667,79.79,0.45,0
0.003821111,74.66,0.57,0
0.003831111,69.34,0.69,0
0.003831111,68.46,0.71,0
0.003787778,67.61,0.71,0
0.003828889,66.43,0.74,1
0.003866667,62.86,0.85,1
0.003872778,63.76,0.8,1
0.003874444,63.34,0.8,1
0.003870556,62.48,0.83,1
0.003870556,62.7,0.82,1
0.003848333,61.55,0.84,1
0.003815556,63.82,0.83,1
0.003826667,69.82,0.72,1
0.003841111,74.13,0.65,1
0.003838333,78.42,0.59,1
0.003844444,82.03,0.52,1
0.003845556,84.33,0.47,1
0.003831667,85.56,0.44,1
0.003802222,86.31,0.43,1
0.003835556,86.75,0.42,1
0.003841667,81.97,0.52,1
0.003821667,74.77,0.74,1
0.003796667,73.75,0.76,1
0.003787778,72.87,0.81,1
0.003801667,70.72,0.84,1
0.003822222,68.85,0.88,1
0.003817778,67.69,0.89,1
0.003791667,68.26,0.88,1
0.003816667,66.56,0.93,2
0.003848889,65.72,0.94,2
0.003852778,64.88,0.92,2
0.003851111,64.72,0.92,2
0.003856667,64.2,0.95,2
0.003856111,64.18,0.95,2
0.003850556,64.03,0.95,2
0.003816111,64.87,0.93,2
0.003792222,67.01,0.91,2
0.003722222,70.26,0.81,2
0.003841111,74.08,0.73,2
0.003839444,78.04,0.63,2
0.003847222,80.06,0.59,2
0.003847778,74.67,0.76,2
0.003850556,77.88,0.67,2
0.003833333,77.07,0.63,2
0.00385,77.77,0.59,2
0.000470556,78.5,0.54,2
0.003794444,76.77,0.55,2
0.003814444,74.85,0.56,2
0.003813333,71.33,0.63,2
0.003812778,66.96,0.76,2
0.003812778,64.16,0.83,2
0.003826667,63.4,0.83,2
0.003832222,61.44,0.87,3
0.003855,58.41,0.91,3
0.003871111,57.38,0.93,3
0.003880556,56.65,0.93,3
0.003875556,56.27,0.94,3
0.00386,55.27,0.93,3
0.003845556,54.73,0.94,3
0.003818333,56.96,0.93,3
0.003738889,61.85,0.85,3
0.003830556,66.87,0.77,3
0.003836667,71.15,0.66,3
0.003818333,72.75,0.61,3
0.003815,74.13,0.54,3
0.003819444,74.2,0.52,3
0.003843333,74.28,0.53,3
0.003842222,76.1,0.49,3
0.003840556,76.48,0.48,3
0.003848889,76.08,0.48,3
0.003764444,74.74,0.48,3
0.003792778,72.84,0.5,3
0.003824444,68.74,0.56,3
0.003810556,66.76,0.58,3
0.003811111,65.28,0.59,3
0.003812778,62.2,0.69,3
0.003785556,59.68,0.75,4
0.003813333,57.08,0.82,4
0.003880556,57.03,0.82,4
0.003876111,57.29,0.84,4
0.003873333,56.24,0.86,4
0.003864444,55.75,0.89,4
0.003855556,54.71,0.9,4
0.003825556,56.65,0.89,4
0.003821667,61.77,0.78,4
0.003829444,66.23,0.67,4
0.003808889,68.41,0.62,4
0.003836667,70.67,0.56,4
0.003822222,71.18,0.54,4
0.003826667,73.09,0.5,4
0.003825556,74.49,0.49,4
0.003824444,75.73,0.46,4
0.00384,75.36,0.46,4
0.003843889,74.16,0.48,4
0.003786667,74.23,0.48,4
0.003767778,71.78,0.57,4
0.003755,67.91,0.68,4
0.003802222,63.35,0.8,4
0.003812778,60.69,0.84,4
0.003815,58.93,0.87,4
0.003776111,57.15,0.88,5
0.003822222,55.89,0.89,5
0.003863889,54.23,0.91,5
0.003862222,53.2,0.92,5
0.003852778,51.62,0.94,5
0.003845556,51.76,0.94,5
0.003838889,50.78,0.94,5
0.003791111,53.79,0.93,5
0.003766667,57.25,0.87,5
0.003835,62.54,0.76,5
0.003832778,68.94,0.63,5
0.003819444,72.28,0.5,5
0.003832222,74.65,0.48,5
0.003834444,74.6,0.47,5
0.003835,75.59,0.45,5
0.003838889,76.98,0.42,5
0.003743333,77.12,0.43,5
0.003833889,76.91,0.45,5
0.00384,75.85,0.44,5
0.003827222,74.04,0.48,5
0.003826667,69.03,0.63,5
0.003817222,63.49,0.76,5
0.003824444,60.95,0.81,5
0.003797778,58.35,0.86,5
0.003796667,57.3,0.87,6
0.003787222,56.09,0.88,6
0.003853333,55.08,0.89,6
0.003852778,55,0.89,6
0.003855556,54.99,0.9,6
0.003854444,52.85,0.93,6
0.003842778,53.15,0.92,6
0.003832778,55.24,0.92,6
0.003814444,59.47,0.85,6
0.003697778,62.93,0.78,6
0.003816667,69.87,0.62,6
0.982552222,71.93,0.54,6
1.017952778,74.84,0.51,6
1.844723889,76.17,0.5,6
0.003413889,77.89,0.45,6
0.003418889,78.05,0.45,6
0.003398889,77.91,0.44,6
0.003413889,77.91,0.44,6
0.003403889,75.78,0.48,6
0.003389444,73.4,0.58,6
0.003397778,69.56,0.66,6
0.003387222,66.4,0.74,6
0.00338,64.1,0.79,6
0.003361667,62.57,0.81,6
0.003383889,61.82,0.83,0
0.003405,60.27,0.86,0
0.003428889,59.43,0.88,0
0.003426667,59.55,0.85,0
0.003422222,56.04,0.91,0
0.003434444,54.97,0.92,0
0.003425,55.22,0.91,0
0.001377222,56.76,0.9,0
0.003351111,61.91,0.79,0
0.497317778,66.58,0.7,0
0.197472222,71.19,0.59,0
0.003413889,74.84,0.51,0
0.003426667,76.04,0.49,0
0.003436111,76.93,0.48,0
0.003425,78.53,0.44,0
0.003388889,79.01,0.49,0
0.003411667,78.64,0.46,0
0.003401667,78.01,0.47,0
0.096427222,78.07,0.46,0
0.339812778,75.89,0.52,0
0.003841667,71.61,0.65,0
0.003847222,68.03,0.72,0
0.003768333,66.72,0.74,0
1.330774444,64.27,0.79,0
0.003813889,62.79,0.82,1
0.003870556,61.59,0.84,1
0.003872778,59.86,0.89,1
0.003865556,59.86,0.87,1
0.003872778,58.99,0.88,1
0.003863889,57.99,0.9,1
0.003847222,58.4,0.9,1
0.003785,60.45,0.88,1
0.003848889,65.15,0.83,1
0.003748333,68.98,0.74,1
0.003828333,71.84,0.68,1
0.003631667,74.95,0.63,1
0.003707778,77.3,0.6,1
0.003845,79.63,0.53,1
0.003845556,80.77,0.5,1
0.003837778,81.09,0.48,1
0.003845556,80.66,0.5,1
0.003796111,78.49,0.54,1
0.003783333,76.82,0.56,1
0.003804444,74.67,0.57,1
0.003801111,73.12,0.6,1
0.003808333,71.79,0.62,1
0.003802778,70.22,0.65,1
0.003756667,70.48,0.62,1
0.003819444,69.74,0.64,2
0.003856667,68.81,0.68,2
0.003861667,69.21,0.66,2
0.003863333,68.07,0.73,2
0.003867778,68.6,0.69,2
0.003869444,67.93,0.73,2
0.003847778,66.71,0.8,2
0.003737778,66.38,0.86,2
0.003727222,66.18,0.88,2
0.003819444,66.34,0.9,2
0.003822222,66.61,0.92,2
0.003835,68.25,0.91,2
0.003832222,69.81,0.9,2
0.003841667,72.44,0.84,2
0.003843333,73.58,0.81,2
0.003838889,74.4,0.78,2
0.003855556,74.07,0.81,2
0.001787778,70.08,0.88,2
0.003776111,69.43,0.92,2
0.003787222,69.54,0.89,2
0.003798889,68.94,0.91,2
0.003801111,67.78,0.94,2
0.003737778,67.41,0.92,2
0.0038,67.31,0.92,2
0.790230556,67.41,0.88,3
0.003873333,66.67,0.88,3
0.003876667,66.78,0.85,3
0.003866111,65.57,0.89,3
0.003877222,65.22,0.89,3
0.003878333,64.71,0.88,3
0.003865556,64.1,0.9,3
0.003813889,64.82,0.87,3
0.003831667,66.51,0.82,3
0.003837778,67.71,0.78,3
0.003843333,69.46,0.73,3
0.003863333,70.53,0.68,3
0.003839444,72.05,0.64,3
0.003855556,74.44,0.6,3
0.003827222,77.23,0.54,3
0.00383,77.25,0.54,3
0.003835556,76.64,0.57,3
0.003833889,76.53,0.56,3
0.003775,75.46,0.58,3
0.002113889,73.38,0.63,3
0.003828889,67.53,0.79,3
0.003811667,66.55,0.81,3
0.003797222,66.04,0.79,3
0.003806111,64.07,0.86,3
0.003823333,63.82,0.83,4
0.003826111,63.46,0.81,4
0.003866111,61.49,0.87,4
0.003871667,59.98,0.89,4
0.003881667,57.97,0.94,4
0.003873333,57.53,0.92,4
0.003865556,55.95,0.95,4
0.00383,57.45,0.93,4
0.003826667,61.61,0.84,4
0.0038,65.75,0.74,4
2.159275556,68.77,0.65,4
0.00343,71.15,0.6,4
0.723328889,71.81,0.58,4
0.003860556,72.83,0.55,4
0.003848333,74.54,0.53,4
0.003845,75.19,0.53,4
0.003829444,75.63,0.52,4
0.003801667,71.45,0.61,4
0.003822222,71.08,0.62,4
0.003711111,70.79,0.65,4
0.003711111,65.64,0.8,4
0.003749444,62.12,0.86,4
0.551503333,59.34,0.9,4
0.00339,58.45,0.91,4
0.003399444,57.35,0.92,5
0.003442222,55.75,0.92,5
0.003450556,53.98,0.95,5
0.003451667,53.87,0.93,5
0.003451111,53.31,0.93,5
0.003377778,54.22,0.93,5
0.003328889,54.13,0.92,5
0.003380556,55.6,0.94,5
0.003369444,59.03,0.88,5
0.003330556,64.54,0.8,5
0.003387222,70.69,0.66,5
0.003412778,75.41,0.56,5
0.003423333,78.26,0.53,5
0.003416111,79.75,0.52,5
0.003407778,81.37,0.52,5
0.003406667,82.56,0.51,5
0.003409444,82.8,0.52,5
0.003416667,82.96,0.53,5
0.003425556,80.35,0.59,5
0.00342,72.14,0.8,5
0.003433333,70.49,0.84,5
0.003417222,69.07,0.86,5
0.003415,68.53,0.87,5
0.003417222,67.42,0.9,5
0.003428889,66.9,0.91,6
0.003437222,66.37,0.91,6
0.00344,66.04,0.93,6
0.003430556,65.52,0.95,6
0.003438333,63.7,0.94,6
0.003432778,63.48,0.95,6
0.003428333,63.72,0.94,6
0.003435,64.79,0.95,6
0.003432778,66.62,0.91,6
0.00343,68.77,0.88,6
0.003418889,72.4,0.81,6
0.003427222,77.14,0.72,6
0.003412778,80.38,0.65,6
0.003411111,82.29,0.6,6
0.003408889,82.39,0.62,6
0.003415556,82.23,0.6,6
0.003406667,81.52,0.64,6
0.003415556,81.02,0.63,6
0.003427778,72.69,0.78,6
0.003423333,70.84,0.86,6
0.003426667,68.67,0.92,6
0.003434444,66.86,0.93,6
0.003428333,65.64,0.96,6
0.003429444,65.16,0.96,6
0.003424444,64.81,0.93,0
0.003417222,65.97,0.93,0
0.003437222,65.08,0.93,0
0.00344,64.08,0.96,0
0.003440556,64.58,0.96,0
0.003441667,64.51,0.96,0
0.003432222,64.12,0.97,0
0.003435,64.29,0.95,0
0.003422778,65.57,0.92,0
0.003418333,66.61,0.91,0
0.003421667,71.03,0.84,0
0.003418889,74.55,0.78,0
0.003417222,78.66,0.67,0
0.003422222,80.34,0.64,0
0.003415556,81.53,0.6,0
0.003412222,82.86,0.57,0
0.003408333,83.44,0.55,0
0.003410556,83.69,0.54,0
0.003413333,82.82,0.55,0
0.003417778,80.02,0.67,0
0.003426667,73.54,0.81,0
0.003422222,69.69,0.88,0
0.003427222,68.19,0.89,0
0.003422778,66.47,0.92,0
0.003421111,65,0.92,1
0.003431111,64.96,0.93,1
0.003436111,63.31,0.93,1
0.00344,62.38,0.96,1
0.003441667,62.19,0.94,1
0.003443333,62.57,0.95,1
0.003435556,62.81,0.96,1
0.003424444,63.41,0.96,1
0.003425556,65.85,0.94,1
0.003423889,69.73,0.88,1
0.003416667,74.85,0.78,1
0.003408889,80.59,0.66,1
0.003407778,83.3,0.6,1
0.003402778,85.48,0.51,1
0.003397222,86.69,0.5,1
0.003415,87.22,0.49,1
0.003414444,87.18,0.47,1
0.003413333,86.97,0.48,1
0.003430556,85.85,0.52,1
0.003425,81.76,0.68,1
0.003416111,75.66,0.79,1
0.003431667,72.6,0.85,1
0.003438889,70.97,0.88,1
0.003433889,69.15,0.91,1
0.003430556,68.17,0.91,2
0.003431667,66.93,0.92,2
0.003437222,65.95,0.93,2
0.003432778,65.8,0.93,2
0.003438889,65.34,0.93,2
0.003437778,64.54,0.96,2
0.003425556,64.15,0.95,2
0.003423333,65.21,0.95,2
0.003419444,69.65,0.89,2
0.003416667,73.76,0.81,2
0.003425,79.15,0.71,2
0.003422222,83,0.64,2
0.003404444,84.19,0.6,2
0.003408889,87.33,0.53,2
0.003405,88.2,0.49,2
0.003423889,88.26,0.47,2
0.003429444,87.99,0.48,2
0.003420556,86.99,0.51,2
0.003428333,84.66,0.55,2
0.003420556,81.62,0.64,2
0.003426667,77.54,0.71,2
0.003421111,73.84,0.8,2
0.003423333,72.53,0.82,2
0.003426667,71.95,0.81,2
0.003422778,71.31,0.82,3
0.00343,69.89,0.86,3
0.003433889,68.56,0.87,3
0.003435,67.78,0.87,3
0.003438889,66.96,0.9,3
0.003437222,66.56,0.91,3
0.003426667,67.14,0.9,3
0.003421111,68.6,0.89,3
0.003415556,71.81,0.84,3
0.003406111,75.8,0.76,3
0.003423889,76.93,0.7,3
0.00341,79.83,0.65,3
0.003405,81.33,0.62,3
0.003404444,82.84,0.56,3
0.003401667,84.39,0.52,3
0.003404444,85.54,0.5,3
0.0034,86.01,0.51,3
0.00341,84.6,0.52,3
0.003407222,83.53,0.53,3
0.003404444,81.42,0.57,3
0.003400556,78.22,0.64,3
0.00343,76.21,0.69,3
0.003421667,73.94,0.75,3
0.003427222,72.23,0.79,3
0.003427222,70.91,0.82,4
0.003431111,71.05,0.84,4
0.00343,70.49,0.83,4
0.003438333,69.47,0.86,4
0.003441111,69.72,0.86,4
0.003432778,69.36,0.88,4
0.003423889,70.18,0.84,4
0.003411667,71.46,0.82,4
0.003424444,73.61,0.78,4
0.003414444,75.51,0.72,4
0.003410556,77.73,0.67,4
0.003407778,79.88,0.63,4
0.003408889,81.69,0.58,4
0.003402778,82.52,0.56,4
0.003403889,83.43,0.55,4
0.003406111,83.82,0.55,4
0.003407778,83.75,0.55,4
0.003398333,82.62,0.59,4
0.003425,81.38,0.58,4
0.003422222,79.42,0.6,4
0.003431667,76.99,0.64,4
0.003430556,75.11,0.69,4
0.003425556,74.64,0.69,4
0.003422778,72.88,0.75,4
0.003422222,72.5,0.76,5
0.003429444,72.22,0.75,5
0.00343,71.19,0.78,5
0.003432778,69.94,0.83,5
0.003431111,67.71,0.91,5
0.003428333,64.65,0.92,5
0.003426111,63.99,0.93,5
0.003430556,63.48,0.92,5
0.003414444,63.7,0.94,5
0.003416111,64.48,0.92,5
0.003406111,65.66,0.87,5
0.003405,69.08,0.79,5
0.003421111,71.94,0.7,5
0.003433889,74.16,0.64,5
0.003422222,75.49,0.6,5
0.003426667,76.22,0.58,5
0.003418889,76.8,0.56,5
0.003406667,77,0.56,5
0.003417222,76.29,0.57,5
0.003415,74.29,0.61,5
0.003427778,67.64,0.82,5
0.003440556,64.87,0.86,5
0.003428889,62.7,0.89,5
0.003416111,61.49,0.89,5
0.003416111,60.18,0.89,6
0.003430556,58.7,0.89,6
0.003438889,57.98,0.9,6
0.003450556,57.71,0.91,6
0.003436111,56.27,0.92,6
0.003433333,55.78,0.91,6
0.003431111,54.99,0.93,6
0.003425,55.39,0.94,6
0.003426111,58.53,0.91,6
0.003421667,61.44,0.85,6
